Kommunenummer	Stadnamn	Prioritet	Stadtype nynorsk	Stadtype bokm�l	Stadtype engelsk	Kommune	Fylke	Lat	Lon	HÃ¸gd	Nynorsk	BokmÃ¥l	Engelsk	
301	Oppsal	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.89540	10.84012		http://www.yr.no/stad/Noreg/Oslo/Oslo/Oppsal/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Oppsal/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Oppsal/forecast.xml	
301	BÃ¸ler	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.88246	10.84324		http://www.yr.no/stad/Noreg/Oslo/Oslo/BÃ¸ler/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/BÃ¸ler/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/BÃ¸ler/forecast.xml	
301	Godheim	99	Grend	Grend	Village	Oslo	Oslo	59.87811	10.75897		http://www.yr.no/stad/Noreg/Oslo/Oslo/Godheim/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Godheim/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Godheim/forecast.xml	
301	Manglerud	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.89578	10.81181		http://www.yr.no/stad/Noreg/Oslo/Oslo/Manglerud/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Manglerud/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Manglerud/forecast.xml	
301	Lambertseter	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.87332	10.81098		http://www.yr.no/stad/Noreg/Oslo/Oslo/Lambertseter/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Lambertseter/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Lambertseter/forecast.xml	
1901	Aun	99	Bygd	Bygd	Village area	Harstad	Troms	68.88164	16.34058		http://www.yr.no/stad/Noreg/Troms/Harstad/Aun/varsel.xml	http://www.yr.no/sted/Norge/Troms/Harstad/Aun/varsel.xml	http://www.yr.no/place/Norway/Troms/Harstad/Aun/forecast.xml	
301	Nordberg kapell	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.96285	10.74249		http://www.yr.no/stad/Noreg/Oslo/Oslo/Nordberg_kapell/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Nordberg_kapell/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Nordberg_kapell/forecast.xml	
301	Kampen kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.91195	10.78198		http://www.yr.no/stad/Noreg/Oslo/Oslo/Kampen_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Kampen_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Kampen_kirke/forecast.xml	
301	Grefsen kapell	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.95539	10.77106		http://www.yr.no/stad/Noreg/Oslo/Oslo/Grefsen_kapell/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Grefsen_kapell/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Grefsen_kapell/forecast.xml	
301	Brekkestranda	99	Grend	Grend	Village	Oslo	Oslo	59.96977	10.77977		http://www.yr.no/stad/Noreg/Oslo/Oslo/Brekkestranda/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Brekkestranda/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Brekkestranda/forecast.xml	
301	GrÃ¸nland kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.91107	10.76768		http://www.yr.no/stad/Noreg/Oslo/Oslo/GrÃ¸nland_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/GrÃ¸nland_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/GrÃ¸nland_kirke/forecast.xml	
301	Jacob kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.91818	10.75444		http://www.yr.no/stad/Noreg/Oslo/Oslo/Jacob_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Jacob_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Jacob_kirke/forecast.xml	
301	Trefoldighetskirken	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.91679	10.74521		http://www.yr.no/stad/Noreg/Oslo/Oslo/Trefoldighetskirken/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Trefoldighetskirken/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Trefoldighetskirken/forecast.xml	
301	Margaretakyrkan	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.91718	10.74711		http://www.yr.no/stad/Noreg/Oslo/Oslo/Margaretakyrkan/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Margaretakyrkan/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Margaretakyrkan/forecast.xml	
301	Mariakirkens ruiner	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.90345	10.76212		http://www.yr.no/stad/Noreg/Oslo/Oslo/Mariakirkens_ruiner/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Mariakirkens_ruiner/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Mariakirkens_ruiner/forecast.xml	
301	Gamlebyen kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.90306	10.76770		http://www.yr.no/stad/Noreg/Oslo/Oslo/Gamlebyen_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Gamlebyen_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Gamlebyen_kirke/forecast.xml	
301	Uranienborg kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.92118	10.71986		http://www.yr.no/stad/Noreg/Oslo/Oslo/Uranienborg_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Uranienborg_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Uranienborg_kirke/forecast.xml	
301	Fagerborg kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.92730	10.72971		http://www.yr.no/stad/Noreg/Oslo/Oslo/Fagerborg_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Fagerborg_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Fagerborg_kirke/forecast.xml	
301	St. Olavs kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.91850	10.74415		http://www.yr.no/stad/Noreg/Oslo/Oslo/St._Olavs_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/St._Olavs_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/St._Olavs_kirke/forecast.xml	
301	Sofienberg kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.92239	10.76606		http://www.yr.no/stad/Noreg/Oslo/Oslo/Sofienberg_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Sofienberg_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Sofienberg_kirke/forecast.xml	
301	Majorstuen kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.93132	10.72121		http://www.yr.no/stad/Noreg/Oslo/Oslo/Majorstuen_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Majorstuen_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Majorstuen_kirke/forecast.xml	
301	Markus kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.92381	10.73906		http://www.yr.no/stad/Noreg/Oslo/Oslo/Markus_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Markus_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Markus_kirke/forecast.xml	
301	Sagene kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.93767	10.75307		http://www.yr.no/stad/Noreg/Oslo/Oslo/Sagene_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Sagene_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Sagene_kirke/forecast.xml	
301	Ila kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.93285	10.75294		http://www.yr.no/stad/Noreg/Oslo/Oslo/Ila_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Ila_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Ila_kirke/forecast.xml	
301	Torshov kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.93865	10.77332		http://www.yr.no/stad/Noreg/Oslo/Oslo/Torshov_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Torshov_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Torshov_kirke/forecast.xml	
301	Lilleborg kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.93157	10.76566		http://www.yr.no/stad/Noreg/Oslo/Oslo/Lilleborg_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Lilleborg_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Lilleborg_kirke/forecast.xml	
301	Paulus kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.92638	10.75828		http://www.yr.no/stad/Noreg/Oslo/Oslo/Paulus_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Paulus_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Paulus_kirke/forecast.xml	
301	Bakkehaugen kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.94891	10.75410		http://www.yr.no/stad/Noreg/Oslo/Oslo/Bakkehaugen_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Bakkehaugen_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Bakkehaugen_kirke/forecast.xml	
301	St. Halvards kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.91275	10.76912		http://www.yr.no/stad/Noreg/Oslo/Oslo/St._Halvards_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/St._Halvards_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/St._Halvards_kirke/forecast.xml	
301	De dÃ¸ves kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.92968	10.72645		http://www.yr.no/stad/Noreg/Oslo/Oslo/De_dÃ¸ves_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/De_dÃ¸ves_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/De_dÃ¸ves_kirke/forecast.xml	
301	Hasle kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.92142	10.78420		http://www.yr.no/stad/Noreg/Oslo/Oslo/Hasle_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Hasle_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Hasle_kirke/forecast.xml	
301	Sinsen kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.93200	10.78746		http://www.yr.no/stad/Noreg/Oslo/Oslo/Sinsen_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Sinsen_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Sinsen_kirke/forecast.xml	
301	VÃ¥lerenga kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.90677	10.78801		http://www.yr.no/stad/Noreg/Oslo/Oslo/VÃ¥lerenga_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/VÃ¥lerenga_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/VÃ¥lerenga_kirke/forecast.xml	
301	Bredtvet	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.94682	10.85933		http://www.yr.no/stad/Noreg/Oslo/Oslo/Bredtvet/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Bredtvet/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Bredtvet/forecast.xml	
301	RÃ¸dtvet kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.95741	10.86873		http://www.yr.no/stad/Noreg/Oslo/Oslo/RÃ¸dtvet_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/RÃ¸dtvet_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/RÃ¸dtvet_kirke/forecast.xml	
301	RomsÃ¥s kirke	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.96929	10.89040		http://www.yr.no/stad/Noreg/Oslo/Oslo/RomsÃ¥s_kirke/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/RomsÃ¥s_kirke/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/RomsÃ¥s_kirke/forecast.xml	
301	Kavringen	99	Fyr	Fyr	Light house	Oslo	Oslo	59.89979	10.72206		http://www.yr.no/stad/Noreg/Oslo/Oslo/Kavringen/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Kavringen/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Kavringen/forecast.xml	
301	Aker brygge	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.90993	10.72504		http://www.yr.no/stad/Noreg/Oslo/Oslo/Aker_brygge/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Aker_brygge/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Aker_brygge/forecast.xml	
301	Nedre Blindern	99	Tettbebyggelse	Tettbebyggelse	Settlement	Oslo	Oslo	59.93701	10.72488		http://www.yr.no/stad/Noreg/Oslo/Oslo/Nedre_Blindern/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Nedre_Blindern/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Nedre_Blindern/forecast.xml	
301	Valle	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.93026	10.73988		http://www.yr.no/stad/Noreg/Oslo/Oslo/Valle~2254535/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Valle~2254535/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Valle~2254535/forecast.xml	
301	Berg	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.94793	10.73776		http://www.yr.no/stad/Noreg/Oslo/Oslo/Berg/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Berg/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Berg/forecast.xml	
301	Sandaker	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.94297	10.76954		http://www.yr.no/stad/Noreg/Oslo/Oslo/Sandaker/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Sandaker/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Sandaker/forecast.xml	
301	KringsjÃ¥	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.96282	10.73595		http://www.yr.no/stad/Noreg/Oslo/Oslo/KringsjÃ¥/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/KringsjÃ¥/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/KringsjÃ¥/forecast.xml	
301	TÃ¸yen	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.91485	10.76785		http://www.yr.no/stad/Noreg/Oslo/Oslo/TÃ¸yen/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/TÃ¸yen/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/TÃ¸yen/forecast.xml	
301	Grefsen	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.95256	10.78646		http://www.yr.no/stad/Noreg/Oslo/Oslo/Grefsen/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Grefsen/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Grefsen/forecast.xml	
301	Bjerke	99	Tettbebyggelse	Tettbebyggelse	Settlement	Oslo	Oslo	59.94065	10.80882		http://www.yr.no/stad/Noreg/Oslo/Oslo/Bjerke~2254559/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Bjerke~2254559/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Bjerke~2254559/forecast.xml	
301	Tonsen	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.94029	10.79750		http://www.yr.no/stad/Noreg/Oslo/Oslo/Tonsen/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Tonsen/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Tonsen/forecast.xml	
301	Brobekk	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.94406	10.81996		http://www.yr.no/stad/Noreg/Oslo/Oslo/Brobekk/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Brobekk/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Brobekk/forecast.xml	
301	KeyserlÃ¸kka	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.92185	10.78273		http://www.yr.no/stad/Noreg/Oslo/Oslo/KeyserlÃ¸kka/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/KeyserlÃ¸kka/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/KeyserlÃ¸kka/forecast.xml	
301	Lille TÃ¸yen	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.92069	10.78608		http://www.yr.no/stad/Noreg/Oslo/Oslo/Lille_TÃ¸yen/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Lille_TÃ¸yen/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Lille_TÃ¸yen/forecast.xml	
301	LÃ¸ren	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.93100	10.79929		http://www.yr.no/stad/Noreg/Oslo/Oslo/LÃ¸ren/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/LÃ¸ren/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/LÃ¸ren/forecast.xml	
301	Ulven	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.92199	10.81336		http://www.yr.no/stad/Noreg/Oslo/Oslo/Ulven/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Ulven/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Ulven/forecast.xml	
301	Berget	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.92886	10.82473		http://www.yr.no/stad/Noreg/Oslo/Oslo/Berget/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Berget/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Berget/forecast.xml	
301	RislÃ¸kka	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.93609	10.82339		http://www.yr.no/stad/Noreg/Oslo/Oslo/RislÃ¸kka/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/RislÃ¸kka/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/RislÃ¸kka/forecast.xml	
301	Galgeberg	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.90718	10.77919		http://www.yr.no/stad/Noreg/Oslo/Oslo/Galgeberg/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Galgeberg/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Galgeberg/forecast.xml	
301	Valle	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.91699	10.80136		http://www.yr.no/stad/Noreg/Oslo/Oslo/Valle~2254604/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Valle~2254604/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Valle~2254604/forecast.xml	
301	Grorud	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.96025	10.88141		http://www.yr.no/stad/Noreg/Oslo/Oslo/Grorud/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Grorud/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Grorud/forecast.xml	
301	Ammerud	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.96516	10.87503		http://www.yr.no/stad/Noreg/Oslo/Oslo/Ammerud/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Ammerud/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Ammerud/forecast.xml	
301	Karihaugen	99	ByomrÃ¥de	ByomrÃ¥de	Part of a city	Oslo	Oslo	59.93764	10.92821		http://www.yr.no/stad/Noreg/Oslo/Oslo/Karihaugen/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Karihaugen/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Karihaugen/forecast.xml	
301	Turtermarka	99	Grend	Grend	Village	Oslo	Oslo	60.01560	10.77112		http://www.yr.no/stad/Noreg/Oslo/Oslo/Turtermarka/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Turtermarka/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Turtermarka/forecast.xml	
301	Margaretakirken	99	Kyrkje	Kirke	Church	Oslo	Oslo	59.99586	10.76510		http://www.yr.no/stad/Noreg/Oslo/Oslo/Margaretakirken/varsel.xml	http://www.yr.no/sted/Norge/Oslo/Oslo/Margaretakirken/varsel.xml	http://www.yr.no/place/Norway/Oslo/Oslo/Margaretakirken/forecast.xml	
434	Risbakken	99	Grend	Grend	Village	Engerdal	Hedmark	61.83280	11.94752		http://www.yr.no/stad/Noreg/Hedmark/Engerdal/Risbakken/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Engerdal/Risbakken/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Engerdal/Risbakken/forecast.xml	
434	Kvilten	99	Grend	Grend	Village	Engerdal	Hedmark	61.84681	12.01544		http://www.yr.no/stad/Noreg/Hedmark/Engerdal/Kvilten/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Engerdal/Kvilten/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Engerdal/Kvilten/forecast.xml	
428	SjÃ¸enden	99	Bygd	Bygd	Village area	Trysil	Hedmark	61.10741	11.98370		http://www.yr.no/stad/Noreg/Hedmark/Trysil/SjÃ¸enden/varsel.xml	http://www.yr.no/sted/Norge/Hedmark/Trysil/SjÃ¸enden/varsel.xml	http://www.yr.no/place/Norway/Hedmark/Trysil/SjÃ¸enden/forecast.xml	
125	Mysen kirke	99	Kyrkje	Kirke	Church	Eidsberg	Ã˜stfold	59.55371	11.33005		http://www.yr.no/stad/Noreg/Ã˜stfold/Eidsberg/Mysen_kirke/varsel.xml	http://www.yr.no/sted/Norge/Ã˜stfold/Eidsberg/Mysen_kirke/varsel.xml	http://www.yr.no/place/Norway/Ã˜stfold/Eidsberg/Mysen_kirke/forecast.xml	
122	Bechs kapell	99	Kyrkje	Kirke	Church	TrÃ¸gstad	Ã˜stfold	59.67316	11.25537		http://www.yr.no/stad/Noreg/Ã˜stfold/TrÃ¸gstad/Bechs_kapell/varsel.xml	http://www.yr.no/sted/Norge/Ã˜stfold/TrÃ¸gstad/Bechs_kapell/varsel.xml	http://www.yr.no/place/Norway/Ã˜stfold/TrÃ¸gstad/Bechs_kapell/forecast.xml	
211	Vestby	30	Kommune	Kommune	Municipality	Vestby	Akershus	59.60228	10.74807		http://www.yr.no/stad/Noreg/Akershus/Vestby/Vestby/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Vestby/Vestby/varsel.xml	http://www.yr.no/place/Norway/Akershus/Vestby/Vestby/forecast.xml	
220	Asker	30	Kommune	Kommune	Municipality	Asker	Akershus	59.83734	10.43595		http://www.yr.no/stad/Noreg/Akershus/Asker/Asker/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Asker/Asker/varsel.xml	http://www.yr.no/place/Norway/Akershus/Asker/Asker/forecast.xml	
229	Enebakk	50	Kommune	Kommune	Municipality	Enebakk	Akershus	59.76452	11.14492		http://www.yr.no/stad/Noreg/Akershus/Enebakk/Enebakk/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Enebakk/Enebakk/varsel.xml	http://www.yr.no/place/Norway/Akershus/Enebakk/Enebakk/forecast.xml	
238	Nannestad	30	Kommune	Kommune	Municipality	Nannestad	Akershus	60.21707	11.01200		http://www.yr.no/stad/Noreg/Akershus/Nannestad/Nannestad/varsel.xml	http://www.yr.no/sted/Norge/Akershus/Nannestad/Nannestad/varsel.xml	http://www.yr.no/place/Norway/Akershus/Nannestad/Nannestad/forecast.xml	
604	Trollerudmoen	99	Tettbebyggelse	Tettbebyggelse	Settlement	Kongsberg	Buskerud	59.62932	9.65217		http://www.yr.no/stad/Noreg/Buskerud/Kongsberg/Trollerudmoen/varsel.xml	http://www.yr.no/sted/Norge/Buskerud/Kongsberg/Trollerudmoen/varsel.xml	http://www.yr.no/place/Norway/Buskerud/Kongsberg/Trollerudmoen/forecast.xml	
1133	Eidavatn	99	Turisthytte	Turisthytte	Hut	Hjelmeland	Rogaland	59.27039	6.73748	1080	http://www.yr.no/stad/Noreg/Rogaland/Hjelmeland/Eidavatn/varsel.xml	http://www.yr.no/sted/Norge/Rogaland/Hjelmeland/Eidavatn/varsel.xml	http://www.yr.no/place/Norway/Rogaland/Hjelmeland/Eidavatn/forecast.xml	
1102	Leitet	99	Grend	Grend	Village	Sandnes	Rogaland	58.81749	5.67728		http://www.yr.no/stad/Noreg/Rogaland/Sandnes/Leitet/varsel.xml	http://www.yr.no/sted/Norge/Rogaland/Sandnes/Leitet/varsel.xml	http://www.yr.no/place/Norway/Rogaland/Sandnes/Leitet/forecast.xml	
1103	Byhaugen	99	Tettstad	Tettsted	Small town	Stavanger	Rogaland	58.97543	5.70251		http://www.yr.no/stad/Noreg/Rogaland/Stavanger/Byhaugen/varsel.xml	http://www.yr.no/sted/Norge/Rogaland/Stavanger/Byhaugen/varsel.xml	http://www.yr.no/place/Norway/Rogaland/Stavanger/Byhaugen/forecast.xml	
1103	TastasjÃ¸en	99	Tettbebyggelse	Tettbebyggelse	Settlement	Stavanger	Rogaland	58.99079	5.69342		http://www.yr.no/stad/Noreg/Rogaland/Stavanger/TastasjÃ¸en/varsel.xml	http://www.yr.no/sted/Norge/Rogaland/Stavanger/TastasjÃ¸en/varsel.xml	http://www.yr.no/place/Norway/Rogaland/Stavanger/TastasjÃ¸en/forecast.xml	
1103	Rag	99	Tettstad	Tettsted	Small town	Stavanger	Rogaland	58.95328	5.66097		http://www.yr.no/stad/Noreg/Rogaland/Stavanger/Rag/varsel.xml	http://www.yr.no/sted/Norge/Rogaland/Stavanger/Rag/varsel.xml	http://www.yr.no/place/Norway/Rogaland/Stavanger/Rag/forecast.xml	
1121	Veidene	99	Tettbebyggelse	Tettbebyggelse	Settlement	Time	Rogaland	58.77103	5.72984		http://www.yr.no/stad/Noreg/Rogaland/Time/Veidene/varsel.xml	http://www.yr.no/sted/Norge/Rogaland/Time/Veidene/varsel.xml	http://www.yr.no/place/Norway/Rogaland/Time/Veidene/forecast.xml	
